Gene	N131	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
TYW5	14.490223374970823	14.455928886963573	0.03429448800724977	14.455928886963573	0.14263556317053447	-0.02558505365888275	0.9459892259631444	-0.06774424727146337
U2AF1	15.629381175968625	15.969001020890037	-0.33961984492141184	15.969001020890037	0.11536551598085401	-0.36258633431703535	0.28573996599088614	-1.0675136214712342
U2AF2	17.175400570662337	17.935355460297792	-0.7599548896354555	17.935355460297792	0.12828447747224156	-0.7851590521965544	0.028368561024569423	-2.192151612484356
U2SURP	17.529495325327122	17.86290965834202	-0.33341433301489687	17.86290965834202	0.12678873957513717	-0.3578110961564195	0.31495546098059823	-1.004878286839584
UACA	18.534147772276167	18.802754495984708	-0.26860672370854033	18.802754495984708	0.1476992551347131	-0.304534701192699	0.42812411070386525	-0.7924057792583226
UAP1	17.81058945258575	17.47617706462875	0.33441238795699846	17.47617706462875	0.11960715694501134	0.3137623081725004	0.3642798979891453	0.9072399949999199
UAP1L1	16.035221831668952	16.432969663172788	-0.3977478315038354	16.432969663172788	0.11163485755360594	-0.41629092217696195	0.212786528354443	-1.2459397146432132
UBA1	19.566205335700403	19.63812674621476	-0.07192141051435641	19.63812674621476	0.1667265047786283	-0.11840830358975196	0.7718255152840143	-0.2899878727947031
UBA2	17.944554070604955	18.358113043979074	-0.4135589733741192	18.358113043979074	0.13757574593847227	-0.44386964384125616	0.2314243498373828	-1.1966978385151181
UBA3	16.477920356217513	16.447612026995365	0.03030832922214799	16.447612026995365	0.11158891892593617	0.011846904687872084	0.9717093197196824	0.035464542305971944
UBA5	17.126221062819617	16.89267180896016	0.2335492538594579	16.89267180896016	0.11255867934369787	0.2158950981908525	0.5198951625142011	0.6435070178768306
UBA6	18.503057419191613	18.528129771384904	-0.02507235219329118	18.528129771384904	0.1414441357051259	-0.05752913550560912	0.8784249587275602	-0.15296616362842247
UBA7	18.126042377923817	17.914988659600095	0.211053718323722	17.914988659600095	0.1278601494498353	0.18607922761150064	0.6027906525878162	0.5203916157349683
UBAC1	16.292698498030365	15.91537587552688	0.3773226225034847	15.91537587552688	0.11604251032991039	0.3536209873608859	0.29923431292571423	1.0380767753913385
UBAC2	15.607440238015549	15.334351341744915	0.27308889627063415	15.334351341744915	0.12558607293256377	0.23859981109895145	0.5007655832084066	0.673285645465558
