Gene	ConditionA_rep3	ConditionB_rep3	ConditionC_rep3	ConditionD_rep3	A-value	Observed Variance	M-value of ConditionA_rep3	z-score of ConditionA_rep3	M-value of ConditionB_rep3	z-score of ConditionB_rep3	M-value of ConditionC_rep3	z-score of ConditionC_rep3	M-value of ConditionD_rep3	z-score of ConditionD_rep3	Estimated Variance	z-transformed of ConditionA_rep3	z-transformed of ConditionB_rep3	z-transformed of ConditionC_rep3	z-transformed of ConditionD_rep3	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3
HNRNPCL1	4.424718176697467	4.316989008889226	5.313617075970071	5.156346889787806	4.802917787836142	0.2549625390270492	-0.3781996111386752	-0.7490018498171795	-0.4859287789469162	-0.9623530632800917	0.510699288133929	1.0114095843751996	0.3534291019516642	0.6999453287220753	0.4566160603708439	-0.5596873441923074	-0.7191128170031017	0.7557700215396945	0.5230301396557171	1.6751220192735639	0.6424788296780366	0.9937227002666583
CYP4F12	9.720738021470616	9.338470127131533	9.710638140099688	9.623299144840571	9.598286358385602	0.0319158153853084	0.12245166308501432	0.6854278014750098	-0.25981623125406905	-1.45433115148759	0.11235178171408577	0.6288933346590898	0.02501278645496896	0.14001001535349034	0.0571640785370624	0.5121569662644625	-1.086687509445797	0.46991397444021543	0.10461656874111899	1.6749582711080915	0.6425154202141712	0.9936190079053989
DNAJC21	11.167974042099	10.8603156393952	10.843323131746692	10.99105839649336	10.965667802433563	0.02254659785887327	0.20230623966543781	1.3473138318182587	-0.10535216303836314	-0.7016215946097116	-0.12234467068687138	-0.8147878549780218	0.02539059405979671	0.16909561776947474	0.04038338963002528	1.006718137629355	-0.5242543855523231	-0.60881265563756	0.1263489035605282	1.6749409644981668	0.6425192875532959	0.9934647523078538
DNAJC17	9.15765462658684	8.910050459213672	9.376718219068119	9.096023170498741	9.135111618841842	0.037020789612713	0.022543007744998178	0.1171626056009089	-0.22506115962817042	-1.1697086821721563	0.24160660022627667	1.255700176883828	-0.03908844834310088	-0.2031541003125623	0.06631398337139414	0.08754055631843294	-0.8739729561550248	0.9382233477121664	-0.1517909478755607	1.6747956191400795	0.6425517669933809	0.9933547794151139
SMAD1	5.01142021938179	5.3296816923775685	4.647561000590291	4.1484258511948315	4.784272190886121	0.25735275613917735	0.2271480284956695	0.4477592432429136	0.5454095014914477	1.0751233337249115	-0.1367111902958298	-0.26948813738379296	-0.6358463396912892	-1.2533944395840357	0.46100027353627643	0.33454795555406275	0.8032895326987309	-0.2013508526476347	-0.9364866356051615	1.674745792437753	0.6425629016813459	0.993211849318192
RSPRY1	8.41145383840617	8.483802753582369	8.656096852999447	8.886095401869099	8.60936221171427	0.04456609566038603	-0.19790837330810085	-0.9374797058652526	-0.12555945813190128	-0.5947673759858911	0.04673464128517679	0.22137910101225752	0.2767331901548289	1.310867980838903	0.07990353791481498	-0.700133993821754	-0.4441875975966352	0.16533161536262567	0.9789899760557762	1.6732461474195748	0.6428980770742598	0.9935697554784015
TMEM159	7.061359310020462	7.302522099312873	7.566081005180206	6.927446888237332	7.2143523256877184	0.07906952194673296	-0.15299301566725632	-0.5440853704678574	0.08816977362515477	0.3135560387360639	0.35172867949248765	1.2508442169807996	-0.2869054374503861	-1.020314885249006	0.14184302800386456	-0.4062258987890601	0.23410771649082548	0.9339073312175036	-0.761789148919269	1.6723315144804725	0.6431025500805043	0.9937255842339847
PTDSS1	9.506591950384099	9.295651552288419	9.447487713554978	9.732736448507513	9.495616916183753	0.03288289696287084	0.010975034200345846	0.06052305567183602	-0.19996536389533404	-1.102731402066599	-0.0481292026287754	-0.26541387999052046	0.23711953232376004	1.307622226385264	0.05899886788379749	0.04518393426300295	-0.8232522734953772	-0.1981466925762116	0.9762150318085712	1.6720437938386923	0.6431668799479999	0.9936648477185664
MB21D1	12.32593828286872	12.291308100008733	12.540995816703193	12.233839718591085	12.348020479542933	0.017993548108682936	-0.02208219667421396	-0.1646204819827334	-0.05671237953420061	-0.4227848973109527	0.19297533716025939	1.4386110894120634	-0.11418076095184837	-0.8512057101184036	0.032329049643518265	-0.12281341410193707	-0.31541431566784683	1.07326097778121	-0.6350332480114459	1.6697256777194354	0.64368531036552	0.9943055833389086
TMEM222	8.63910262093103	9.117452978136468	8.933602622495318	8.818952852343584	8.877277768476599	0.04032860575522288	-0.23817514754556868	-1.186014064051831	0.24017520965986883	1.1959735489980232	0.056324854018718895	0.28047455710754227	-0.05832491613301549	-0.2904340420537168	0.0724956981500262	-0.8845865356183569	0.8920148002166681	0.2091914626654977	-0.21661972726379572	1.6688689170948405	0.6438769799076616	0.9944414438393459
TBC1D8	9.341449239116868	9.248318881765975	9.581912068449796	9.623299144840571	9.448744833543303	0.03329520892475816	-0.10729559442643577	-0.5880185379728473	-0.20042595177732814	-1.0984064701437888	0.13316723490649274	0.7298044546394687	0.17455431129726762	0.9566205534771479	0.05987107653143829	-0.43850379525249406	-0.8191160223424586	0.5442379831337243	0.7133818344612138	1.6683452605336828	0.6439941455374001	0.9944622108894495
KIAA0284	10.497018349796278	10.282022318090268	10.292721965234692	10.606987555276302	10.419687547099386	0.025377773455063757	0.07733080269689196	0.4854290471365143	-0.1376652290091176	-0.8641666530174508	-0.12696558186469353	-0.7970017027404837	0.1873000081769156	1.1757393086213979	0.045644505290061234	0.361958071789178	-0.6443621313471574	-0.594280876347124	0.8766849359050868	1.6679624388824028	0.6440798078121344	0.9944343312886866
RBAK	5.01142021938179	4.9425018698988925	5.313617075970071	4.1484258511948315	4.853991254111396	0.2472321473750884	0.15742896527039463	0.3166154988498069	0.08851061578749686	0.17800938171021535	0.4596258218586753	0.9243829978942488	-0.7055654029165641	-1.4190078784542657	0.4448314640775702	0.2360406988362976	0.13270815551018977	0.6891387490757493	-1.0578876034222326	1.6673650629981682	0.6442134930377588	0.9944005427426598
ROBO4	5.01142021938179	4.9425018698988925	5.313617075970071	4.1484258511948315	4.853991254111396	0.2472321473750884	0.15742896527039463	0.3166154988498069	0.08851061578749686	0.17800938171021535	0.4596258218586753	0.9243829978942488	-0.7055654029165641	-1.4190078784542657	0.4448314640775702	0.2360406988362976	0.13270815551018977	0.6891387490757493	-1.0578876034222326	1.6673650629981682	0.6442134930377588	0.9944005427426598
CACHD1	7.140630868471508	6.770575876524398	6.378851970751136	6.714084919780335	6.751035908881844	0.09735076742373537	0.3895949595896635	1.248658390503686	0.019539967642553613	0.06262592455698812	-0.37218393813070794	-1.192855774230461	-0.03695098910150918	-0.11842854083021313	0.1751770329431617	0.9308393761379571	0.04668584857798823	-0.8892401101468147	-0.08828511456913062	1.667183747574752	0.6442540723160575	0.9942230879392177
GRWD1	13.655972706212793	13.802752273387574	13.581956118212682	13.852689086181865	13.72334254599873	0.01585508317873331	-0.06736983978593614	-0.5350338410761268	0.07940972738884433	0.6306515140701121	-0.14138642778604726	-1.1228544371600684	0.12934654018313552	1.027236764166055	0.028535441148923004	-0.39881659295952393	0.4700904295704556	-0.8369806667125297	0.765706830101577	1.6668832729083338	0.64432132325697	0.9941668566765092
TATDN1	12.524780924883771	12.261420792851368	12.449993867695017	12.559926350429773	12.449030483964982	0.017744782268774916	0.0757504409187888	0.5686562642452363	-0.18760969111361447	-1.4083802653933983	0.0009633837300349057	0.007232092464565554	0.11089586646479077	0.8324919086835965	0.031944390121403446	0.42382626266703766	-1.0496825267333632	0.005390164345745079	0.6204660997205804	1.6664693426297896	0.6444139739623833	0.9941498282142126
STX8	12.922570449156954	12.637417148395317	12.903404212295058	12.7991171756684	12.815627246378932	0.017057688608019473	0.10694320277802127	0.8188287736752929	-0.17821009798361587	-1.3644958463733972	0.0877769659161256	0.6720792298246987	-0.016510070710532787	-0.12641215712660808	0.03071267644880914	0.6102311234800276	-1.0168888296131864	0.5008662087467781	-0.09420850261362945	1.6661871168848463	0.6444771494193526	0.9940873405136346
AGPAT2	10.1371900736168	9.863187699121045	10.242658561360527	9.986677188580979	10.057428380669837	0.027802440350334908	0.07976169294696334	0.47835784916305435	-0.19424068154879137	-1.1649270622606953	0.18523018069068975	1.1108880411327284	-0.07075119208885816	-0.42431882803506626	0.050100663700146826	0.3563466035479792	-0.8677976179214442	0.8275419355453731	-0.31609092117189225	1.6647947330637913	0.6447888828688966	0.9944082047526106
EXOSC7	12.689656811052439	12.467329071669988	12.590307232905165	12.77324001800457	12.63013328340804	0.017371304496140334	0.059523527644397944	0.4516192499611948	-0.16280421173805237	-1.2352345182717444	-0.03982605050287624	-0.3021697767054034	0.1431067345965289	1.0857850450159396	0.031305326174537546	0.336418248238663	-0.9201455270930446	-0.22509099636172392	0.8088182752160955	1.664697987743961	0.6448105458882885	0.9942816844607446
MCF2L2	7.729525933233344	8.201832440561157	7.838839770665078	7.648247906609968	7.854611512767386	0.05968115356685664	-0.12508557953404242	-0.5120220222662002	0.3472209277937708	1.421305016008885	-0.015771742102308473	-0.064559634419627	-0.2063636061574181	-0.8447233593230503	0.10760735787441987	-0.38131708200664893	1.0584854904232075	-0.04807936053873372	-0.6290890478778194	1.6638589055361581	0.6449984490543803	0.9944115017741435
ALDH1L2	3.0949360820178384	3.988672449300131	4.647561000590291	3.8225208683281235	3.888422600059096	0.4067683453307638	-0.7934865180412576	-1.244130616734804	0.10024984924103508	0.15718465774529397	0.759138400531195	1.1902752031268165	-0.06590173173097247	-0.10332924413730651	0.7335668053088245	-0.9264451599100669	0.11704797182986508	0.886341583484128	-0.07694439540392617	1.6635227046275014	0.6450737463517555	0.9943676977525132
RPL6	18.509585832702964	18.516979991816406	18.398077400304214	18.685619969219708	18.52756579851082	0.014061234874136722	-0.017979965807857212	-0.1516272052327783	-0.010585806694415112	-0.08927137578354985	-0.1294883982066075	-1.0919911717272006	0.15805417070888694	1.3328897527435888	0.025364196926316824	-0.11289593463366679	-0.06646812087345944	-0.8130557029959994	0.9924197585031702	1.663120056391067	0.6451639321810376	0.9943468544850971
HSDL1	11.050464056861786	11.012555937084787	11.33906171656983	11.092465989408305	11.123636924981177	0.02169090751878613	-0.07317286811939105	-0.49683389525161364	-0.11108098789638987	-0.7542249104533257	0.2154247915886529	1.4627052497672164	-0.031170935572871983	-0.2116464440622771	0.03912982854020963	-0.36991002871572	-0.5615465469452486	1.0890346776159654	-0.15757810195499672	1.6629953409964462	0.6451918676134842	0.9942300910765167
LRCH4	10.851934611994816	10.668680585915373	10.922471798690193	10.5958884515846	10.759743862046246	0.023373543845906116	0.09219074994856946	0.6030107657083734	-0.09106327613087295	-0.5956360686752697	0.1627279366439467	1.064387671567397	-0.16385541046164676	-1.071762368600524	0.04218729621218427	0.44884511377052555	-0.44335583079734664	0.79226646141117	-0.7977557443843662	1.6621267024329127	0.6453864562291414	0.9943701337498003
CSF1	7.140630868471508	6.752595783557436	6.378851970751136	6.714084919780335	6.746540885640103	0.09719736806965414	0.39408998283140484	1.2640613232013136	0.006054897917333157	0.019421357067346153	-0.3676889148889666	-1.1793787117898904	-0.032455965859767844	-0.10410396847875787	0.17554319728481171	0.9405965767175257	0.014451563098608643	-0.8775836730402254	-0.07746446677590041	1.6610846146083693	0.6456199446144155	0.9945700560673226
RSF1	12.142432717585175	11.818396635000708	12.025185077217486	11.93762178906754	11.980909054717728	0.018778111254755505	0.16152366286744702	1.1787187735547038	-0.1625124197170198	-1.1859342257081675	0.04427602249975848	0.3231042313696429	-0.04328726565018748	-0.3158887792161923	0.033918636447712945	0.8770350744101576	-0.8824037889485981	0.2404082720655507	-0.2350395575271199	1.6608666993765606	0.6456687764450693	0.9944854985631043
MAPKBP1	8.898930401563819	8.583796292300613	8.46737242756621	8.845436405238434	8.698883881667268	0.042779652964670865	0.2000465198965511	0.9671912791933944	-0.11508758936665409	-0.5564291387642247	-0.23151145410105833	-1.1193189441921696	0.14655252357116666	0.7085568037630257	0.0773076555002018	0.719481695210309	-0.4139207917138867	-0.8326475938865099	0.5270866903901068	1.6601067263471414	0.6458390925978168	0.9945880532971197
GABRD	8.80123801368259	8.653279917657542	8.368711491614444	8.818952852343584	8.66054556882454	0.043369049939988934	0.14069244485805044	0.6755862817974012	-0.007265651166997955	-0.03488868404910819	-0.2918340772100958	-1.401348162817592	0.15840728351904332	0.7606505650692988	0.07840395500230156	0.5024603438377137	-0.025948099681244428	-1.0422382731815618	0.5657260290250927	1.6594462590075651	0.6459871296163562	0.9946562708786932
MTSS1L	8.80123801368259	8.297945372063337	8.65370430746345	8.578525457221351	8.582853287607682	0.04463433535103061	0.218384726074909	1.0336838339948853	-0.2849079155443448	-1.3485590854662157	0.07085101985576792	0.3353602386177705	-0.004327830386330334	-0.020484987146431637	0.08069671530551137	0.7687662902036072	-1.002943773675541	0.2494124780181631	-0.015234994546222872	1.6593365113579364	0.6460117303154267	0.9945344364586242
ZC3H4	13.031873583575258	12.784305763462214	12.94460029605701	13.07827820056839	12.959764460915718	0.016753646155044044	0.0721091226595405	0.5571030578649506	-0.17545869745350373	-1.3555646397455563	-0.015164164858708418	-0.11715580915665127	0.11851373965267165	0.9156173910372569	0.030291596580247687	0.4143135427911748	-1.008123686356736	-0.08712793380865902	0.6809380773742202	1.6592370208015348	0.6460340322792486	0.9944091028244398
ORMDL2	5.192401464372716	5.634633269748926	5.637987395719483	4.706012564534368	5.292758673593873	0.19680122533859667	-0.10035720922115754	-0.22622191617346396	0.3418745961550531	0.7706424564157806	0.3452287221256096	0.7782032167242339	-0.5867461090595052	-1.3226237569665504	0.3559738845443182	-0.16820523451813263	0.5730041425855955	0.5786258766878016	-0.9834247847552645	1.658558960783219	0.646186039045666	0.9944834257415481
TOP1MT	8.216149810669965	8.710284662513255	8.554595480165956	8.365004336574858	8.461508572481009	0.046689568299785565	-0.245358761811044	-1.135511775081657	0.248776090032246	1.1513270506636315	0.0930869076849472	0.43080295564745125	-0.09650423590615098	-0.44661823122943406	0.08447661668082834	-0.8441766111890999	0.8559342045833674	0.32027301448508627	-0.33203060787935984	1.6580766418305761	0.6462941772463842	0.9944902217041135
COPS5	13.951818282639483	14.18259467163194	13.912470256572773	13.943378947533919	13.997565539594529	0.015501995057708074	-0.04574725695504611	-0.3674271646665723	0.18502913203741045	1.4860941155887941	-0.08509528302175617	-0.6834577775429784	-0.05418659206060994	-0.4352091733792575	0.028062359449096394	-0.27308822013238326	1.1045312813047814	-0.5079762357097894	-0.32346682546261935	1.6572371705766071	0.6464824153735296	0.9946202500965022
CASP4	10.261463096912692	10.33282454703164	10.03222183508939	10.406873711538395	10.25834579764303	0.026249796437432433	0.0031172992696628654	0.019240463408510235	0.07447874938861077	0.4596946036811373	-0.22612396255363976	-1.3956728087166217	0.14852791389536613	0.9167377416269741	0.04752155014736606	0.014299906517634775	0.3416544456197385	-1.037292619731022	0.6813382675936486	1.6571300613741045	0.6465064351696614	0.9944976256067245
RPS3	18.804966314379836	19.001846155860022	18.755757105872068	18.95762760794436	18.88004929601407	0.013979624070556767	-0.07508298163423532	-0.6350293004192641	0.12179685984595068	1.030121247422208	-0.12429219014200399	-1.0512260013588204	0.07757831193028863	0.6561340543558766	0.02532016004044687	-0.4718547023540684	0.7654253973322053	-0.7811071578122986	0.48753646283416174	1.6563430935932635	0.6466829324306642	0.9946095534400398
AGK	13.64399798453985	13.8815180863168	13.908838233171974	13.733046821890794	13.791850281479855	0.01568154821182401	-0.14785229694000535	-1.1806838072152637	0.08966780483694592	0.716047889621083	0.11698795169211884	0.9342146389393876	-0.05880345958906119	-0.46957872134522116	0.028410583318462433	-0.8771785446797963	0.5319814178025266	0.6940664658865827	-0.3488693390093236	1.6558845029028453	0.6467857955867102	0.9946082130048721
GIMAP6	3.68426719352837	2.6801087113622484	4.349444264155599	3.227567920384889	3.4853470223577765	0.5003640268966739	0.19892017117059346	0.2812132533369042	-0.8052383109955281	-1.138364620410309	0.8640972417978223	1.2215734338827748	-0.25777910197288767	-0.36442206680937	0.9066080592600753	0.2089147177885413	-0.845696710917678	0.9075129502941821	-0.27073095716504536	1.6557232922847964	0.6468219577923142	0.9945043186838853
PHF15	6.150819036175042	5.634633269748926	5.618490164341352	5.156346889787806	5.6400723400132815	0.165115957542689	0.5107466961617604	1.2569298562631115	-0.005439070264355195	-0.013385362758011296	-0.021582175671929882	-0.05311298373347181	-0.4837254502254753	-1.1904315097716283	0.2991861399537045	0.9337590643732887	-0.009943835563248292	-0.039457038712157645	-0.8843581900978827	1.655651136462124	0.6468381439096915	0.9943697488866639
B3GNT2	8.729790114485194	9.124460796763687	8.893608292744055	8.67871154117651	8.856642686292362	0.04028135457770116	-0.12685257180716825	-0.6320438986128104	0.26781811047132464	1.334405761348916	0.03696560645169278	0.18418141377402097	-0.17793114511585273	-0.8865432765101442	0.073028797403362	-0.4694098538146878	0.9910438416366925	0.13678886973641832	-0.6584228575584361	1.6547453611435239	0.6470413486441213	0.9945226756652509
MLLT1	9.154929618051504	8.969635117559482	9.086887900603802	9.419314024729928	9.157691665236179	0.03627744203397388	-0.002762047184674543	-0.01450149459430397	-0.18805654767669644	-0.9873477269644905	-0.0708037646323767	-0.3717389100989476	0.26162235949374946	1.3735881316577514	0.06581264618602486	-0.010766546411402326	-0.7330503112921377	-0.27599529155267305	1.01981214925622	1.6536688981369647	0.647282893394052	0.9947344737717857
PLCD3	4.007939035455414	3.3876139151727833	4.647561000590291	3.227567920384889	3.817670467900844	0.41936335972533517	0.1902685675545701	0.2938135408896343	-0.43005655272806065	-0.6640951795865151	0.829890532689447	1.2815205322357752	-0.5901025475159551	-0.9112388935388923	0.7612707151256893	0.2180707849534214	-0.49289681019369214	0.951154897600709	-0.6763288723604367	1.652618515567473	0.6475186355649138	0.9949372881083964
PTPN7	12.82673390102673	12.760042934182591	12.523740237965201	12.731759129220364	12.710569050598721	0.01709865409795805	0.11616485042800839	0.8883697751653388	0.04947388358386995	0.3783511335315393	-0.1868288126335198	-1.4287718674118792	0.021190078621643238	0.1620509587150148	0.031041001675004728	0.6593361289091085	0.28080713541231184	-1.0604153118314485	0.12027204751003824	1.6525227771621624	0.64754012500579	0.9948108826398836
ZFP36L2	11.647126272592967	11.832908415526342	11.526275723905185	11.546105950757951	11.638104090695613	0.019666455369983085	0.009022181897353931	0.06433518190940418	0.19480432483072896	1.3891065173934567	-0.11182836679042829	-0.7974233286300528	-0.0919981399376617	-0.6560183706728588	0.03571759071054065	0.04773869035157489	1.030759903540544	-0.5917127182168993	-0.4867858756752572	1.6518293909599537	0.6476957745837004	0.99489059383347
SLC6A7	11.166621892229754	11.351804571236535	11.079559162847426	11.014587925046351	11.153143387840016	0.02142006343560543	0.013478504389738077	0.09209399822076765	0.19866118339651884	1.3573837379304465	-0.07358422499259021	-0.5027757746403685	-0.13855546279366493	-0.9467019615108335	0.03890734859554605	0.06833227599839936	1.0071570570066308	-0.37305159578018293	-0.7024377372248384	1.6516209052130713	0.6477425791006424	0.9948031152357776
CEP41	10.82304453288851	10.977185546780417	10.645005155909894	10.947189375282045	10.848106152715216	0.022785691552706988	-0.025061619826706405	-0.16602673623865238	0.12907939406520086	0.8551175327251218	-0.2031009968053219	-1.3454914670148863	0.09908322256682922	0.6564006705284285	0.04138850975801099	-0.12318823786800723	0.634478665382098	-0.9983254904785399	0.4870350629644579	1.6515954562700834	0.6477482924550881	0.9946525669537772
CAD	16.911729044861243	17.15776358643062	16.919485495730118	17.062559474101285	17.012884400280818	0.014137784279942917	-0.10115535541957499	-0.8507426486306966	0.1448791861498009	1.2184713507782285	-0.09339890455069977	-0.7855088947795997	0.049675073820466764	0.41778019263200794	0.025686522782032914	-0.6311552829601851	0.9039685872303677	-0.582759180523434	0.30994587625320724	1.651190906598531	0.647839118768915	0.9946327415142284
RAVER1	13.877109636669982	13.65283700522969	13.615229334299821	13.811423637480024	13.739149903419879	0.015687534826154984	0.1379597332501028	1.1014758877052186	-0.08631289819018839	-0.6891255434808337	-0.12392056912005778	-0.9893866540681344	0.07227373406014515	0.5770363098437634	0.028506218725999642	0.8171137890418088	-0.5112177127474415	-0.7339620292708294	0.4280659529764727	1.6509592145779968	0.6478911397043485	0.9945533537440432
ADNP	14.008390761290224	13.788483994185828	14.045375306364143	13.844389204777489	13.921659816654422	0.015511442100518899	0.08673094463580178	0.6963827239976886	-0.13317582246859416	-1.0692993418986627	0.12371548970972057	0.9933401519669358	-0.07727061187693351	-0.6204235340660045	0.02818635030531904	0.5166002999549019	-0.7932424825177912	0.7368933817276462	-0.4602511991647886	1.6509525283511153	0.647892640972928	0.9943964529611707
RPL11	17.436387467818452	17.65160492420938	17.457721688825956	17.652021480221553	17.549433890268833	0.014051251770372206	-0.1130464224503811	-0.9536726220568489	0.10217103394054661	0.8619265937328378	-0.09171220144287773	-0.7736946798384973	0.10258758995271933	0.8654407081625684	0.025541266908825497	-0.7073520314767356	0.6393027470431065	-0.5738599293604135	0.6419092137940872	1.6504175560904093	0.6480127655119494	0.9944216382408084
CPQ	8.16289361175552	8.48924197638378	8.43150981765424	8.687103311990384	8.442687179445981	0.04677198963448779	-0.2797935676904615	-1.293733439665721	0.046554796937799736	0.21526405368228957	-0.011177361791741447	-0.05168284187725036	0.2444161325444032	1.1301522278606817	0.08508550364488504	-0.9592016984856169	0.15960138277658076	-0.03831876659540568	0.8379190823044418	1.6491172161252	0.6483048011767156	0.9947105830824692
CLCC1	10.664439384761755	10.280454579279937	10.49671091742879	10.470239727109604	10.47796115214502	0.024731383889181825	0.18647823261673402	1.1857794921778733	-0.197506572865084	-1.2559066030784285	0.018749765283768483	0.11922617908084021	-0.007721425035416729	-0.049099068180273715	0.04500591238794545	0.8790090758246129	-0.9309937553957961	0.08838143531683583	-0.03639675574564419	1.6485423299054796	0.6484339353058175	0.9947495314739485
SIRT3	7.828608362495848	7.995625679658661	7.493016483725428	8.02443685506421	7.835421845236036	0.05955993254743922	-0.006813482740188448	-0.027918498753276934	0.1602038344226253	0.6564411655755577	-0.3424053615106084	-1.4030186943989915	0.18901500982817332	0.774496027576718	0.10847012914825883	-0.020687789162302274	0.486427173283775	-1.0396459779947191	0.5739065938732517	1.647271917581061	0.6487193541480418	0.9950281823022596
DAZAP1	14.065188636802477	14.00910777562837	14.168896589166703	14.289882374743955	14.133268844085375	0.015282673249664517	-0.06808020728289854	-0.5507077718161772	-0.12416106845700448	-1.0043516035746363	0.035627745081328044	0.2881964801758398	0.1566135306585803	1.266862895215017	0.0278530156264554	-0.40792916644640426	-0.7439595615550303	0.21347755733173138	0.9384111706697351	1.6460702267888763	0.6489893991498472	0.9952831668344105
UBE2R2	10.044534180528228	10.138825965905534	9.752606417581465	9.909886241404642	9.961463201354967	0.028213225585251023	0.0830709791732609	0.4945645222885456	0.17736276455056732	1.0559323098717224	-0.20885678377350203	-1.2434325022006285	-0.05157695995032441	-0.30706432995962885	0.05143526887787789	0.36628473724404637	0.7820453575584361	-0.9209118867680105	-0.22741820803446405	1.6455571945528658	0.6491047076043492	0.9953008054550616
FEZF1	7.4292800084725314	7.690302503936138	7.370157829260836	7.03654956911745	7.381572477696739	0.07225377974597698	0.04770753077579215	0.17748295614725343	0.3087300262393988	1.1485465044481291	-0.011414648435903452	-0.042465110116614045	-0.3450229085792893	-1.2835643504787753	0.1317255348816701	0.13144738592019883	0.8506362464023277	-0.03145050003004859	-0.9506331322924829	1.6455529251230527	0.6491056672445044	0.9951431304029913
PTGR2	9.544563805193286	9.599625126573146	9.6006649327929	9.225530358453009	9.492596055753085	0.032386279280502694	0.05196774944020177	0.28877086978604954	0.10702907082006163	0.5947318905673568	0.10806887703981616	0.6005098153326569	-0.267065697300076	-1.4840125756860434	0.05905441513338952	0.21384924581529605	0.44042865665212116	0.44470749840077967	-1.0989854008681823	1.6452425719914416	0.6491754275004844	0.9950909670463061
VPS26B	12.827803605585292	12.54185080282965	12.807384169500653	12.714929560136184	12.722992034512945	0.016994882395751355	0.10481157107234651	0.8039890781393437	-0.181141231683295	-1.3894989874119168	0.08439213498770748	0.6473555745495321	-0.008062474376760775	-0.06184566527697269	0.0310011956980556	0.5952782414661077	-1.0287932214946673	0.4793058742948981	-0.045790894266348664	1.644602604487666	0.6493192908995908	0.9951523914874164
KIF22	12.574570380563275	12.652646067320747	12.343986502097916	12.550183865940653	12.530346703980648	0.017345501894759443	0.044223676582626936	0.3357850914170765	0.12229936334009928	0.928604450665194	-0.1863602018827315	-1.415010742238489	0.01983716196000529	0.15062120015621858	0.03164967329640495	0.24858231579543025	0.6874475690094861	-1.0475350340797354	0.11150514927481893	1.6441403738025027	0.6494232106452391	0.9951525880879899
NEFL	9.011667015474371	9.202695182731784	9.457124108063423	9.306737863829499	9.244556042524769	0.03501379729690263	-0.2328890270503976	-1.244598920390797	-0.04186085979298504	-0.22371161735200676	0.2125680655386546	1.1360002153374018	0.06218182130472982	0.33231032240541136	0.06394024314318092	-0.9210047813288478	-0.16554688088216615	0.8406416017039671	0.24591006050705386	1.6428056373744069	0.6497233419065973	0.9954534039949593
MCL1	9.138470585180105	9.152156550851014	9.006666474937013	8.73240530995122	9.007424730229838	0.0379188574938143	0.13104585495026733	0.6729699416725206	0.1447318206211765	0.7432525425436372	-0.0007582552928244723	-0.003893927208751628	-0.2750194202786176	-1.4123285570073971	0.06926741086804539	0.4979191289941412	0.549920042024843	-0.0028810511793878647	-1.0449581198395896	1.6422812843134775	0.6498412703393208	0.9954750119848871
PSMG3	10.542555466574692	10.410847798214656	10.431169017088253	10.751026073832127	10.533899588927433	0.024304716084312963	0.008655877647258947	0.05552209346248602	-0.12305179071277728	-0.7893010163844686	-0.10273057183917977	-0.6589529847289142	0.21712648490469455	1.392731907650874	0.04441159979362465	0.041073612369715906	-0.583901686126135	-0.48747404459649624	1.0303021183528984	1.6417816199317778	0.6499536574726166	0.9954881258542249
TOMM70A	15.041920231917059	15.231450195541925	14.959675222443098	15.15970149833971	15.098186787060447	0.014631524834774074	-0.056266555143388075	-0.4651633958766603	0.13326340848147744	1.1017070349761227	-0.1385115646173496	-1.145094267836425	0.061514711279262	0.5085506287369773	0.026736082167615145	-0.34411328787039863	0.8150083033964794	-0.8471048171881966	0.3762098016621267	1.6417728756642884	0.6499556243768583	0.995332139678217
COX11	7.491083479017406	7.987961515576711	7.449541501001734	7.763833141469002	7.673104909266213	0.06349289774688623	-0.18202143024880701	-0.7223704108016717	0.3148566063104985	1.2495402092667915	-0.22356340826447862	-0.8872339418907061	0.09072823220278892	0.3600641434255934	0.11613842735171302	-0.5341147261246855	0.9238997288297708	-0.6560134617855848	0.2662284590805048	1.6401005040632588	0.6503318634366266	0.9957492664692392
RCCD1	8.307320787725253	8.201832440561157	8.08244031929564	8.600904607219281	8.298124538700332	0.04918406385090778	0.009196249024920888	0.04146660866762271	-0.09629209813917505	-0.4341886284833225	-0.2156842194046913	-0.9725370743658117	0.302780068518949	1.3652590941815275	0.08997524001346034	0.0306583809348236	-0.321017821262147	-0.7190463135806594	1.0094057539079946	1.6399199549859433	0.6503724895167846	0.9956524715770287
ARHGAP6	5.988880689326784	5.3296816923775685	5.8864367006412515	5.156346889787806	5.590336493033353	0.1676002367249171	0.3985441962934315	0.973507216727729	-0.26065480065578406	-0.6366905649939719	0.2961002076078989	0.7232715760553635	-0.43398960324554636	-1.0600882277891206	0.3066771464662713	0.7196739492502183	-0.4706792158149115	0.5346850054895611	-0.7836797389248679	1.6395115057262668	0.6504644016219445	0.9956342086128998
WASH1	4.627032978015282	5.3296816923775685	5.133031875396991	5.7113991501843175	5.20028642399354	0.20370734732907225	-0.5732534459782581	-1.2701158255820004	0.12939526838402848	0.2866916531997926	-0.06725454859654878	-0.14901099524849623	0.5111127261907775	1.1324351676307018	0.372984662573487	-0.9386446026797775	0.21187167932973242	-0.11012252868028916	0.8368954520303328	1.6384642675938743	0.6507000919086827	0.9958359906177893
