"","coefficients.ConditionD...ConditionC","coefficients.ConditionD...ConditionB","coefficients.ConditionD...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionA","coefficients.ConditionB...ConditionA","df.residual","sigma","stdev.unscaled.ConditionD...ConditionC","stdev.unscaled.ConditionD...ConditionB","stdev.unscaled.ConditionD...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionB...ConditionA","Amean","s2.post","t.ConditionD...ConditionC","t.ConditionD...ConditionB","t.ConditionD...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionA","t.ConditionB...ConditionA","df.total","p.value.ConditionD...ConditionC","p.value.ConditionD...ConditionB","p.value.ConditionD...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionA","p.value.ConditionB...ConditionA","lods.ConditionD...ConditionC","lods.ConditionD...ConditionB","lods.ConditionD...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionA","lods.ConditionB...ConditionA","F","F.p.value"
"251",-0.186236497467141,-0.469935983709105,0.562572890051744,-0.283699486241964,0.748809387518885,1.03250887376085,8,0.127626966004147,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.000592045187720889,0.0142812460476348,-1.90865473504635,-4.81616413900452,5.76555844321237,-2.90750940395816,7.67421317825873,10.5817225822169,11.6319450597957,0.0812814594466822,0.000460478169364589,0.000100976917123767,0.0135242411595422,6.92940207970239e-06,2.56200296000221e-07,-5.7335899315229,-0.417273788826611,0.972272718652555,-4.11698399754285,3.7769692343106,7.17698241390865,39.9000126200016,2.09705356143041e-06
"252",-0.266015727486068,-0.0947601812126099,0.17458215083652,0.171255546273459,0.440597878322589,0.26934233204913,8,0.111007566351396,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0432074977959144,0.0115536109745484,-3.03105678968399,-1.07972371923464,1.98923732311423,1.95133307044935,5.02029411279822,3.06896104234887,11.6319450597957,0.0107834642761991,0.302144877721263,0.0707134431480688,0.0755154120572043,0.000328764994541274,0.0100598772743554,-3.78774441554852,-6.68565661060507,-5.65816118641448,-5.77170905358443,-0.272494756875288,-3.86922310456535,8.78995821835312,0.00254150665262164
"253",-0.463159875654228,0.244522242015627,0.0437587672504357,0.707682117669856,0.506918642904664,-0.200763474765192,8,0.0644262166025574,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0115841015411001,0.00593326640824867,-7.36426882724646,3.88791779922756,0.695766931722931,11.252186626474,8.06003575896939,-3.19215086750463,11.6319450597957,1.0374113403872e-05,0.0022823331715233,0.500240194717606,1.33003128442976e-07,4.25906698405041e-06,0.00802870593501352,3.40582345452944,-2.0643464603381,-7.24437742305123,7.8968609200511,4.28901287689288,-3.64295935942798,45.2663598784267,1.07515838928565e-06
"254",-0.039689624158747,-0.017535623638553,0.0568217755894752,0.0221540005201941,0.0965113997482222,0.0743573992280281,8,0.112213145415246,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0306212530689425,0.0117386945287365,-0.448655209893417,-0.198224323634293,0.642318646093659,0.250430886259123,1.09097385598708,0.840542969727952,11.6319450597957,0.661923757514405,0.84629161274824,0.533121681579068,0.806622618458862,0.297367686634014,0.417547456166834,-7.33983742563232,-7.26480840527134,-7.28165357627998,-7.52086344865368,-6.8996631368986,-7.2317008378509,0.435434948360549,0.731760894674508
"255",0.330778130485712,-0.321878910811203,0.253990192274151,-0.652657041296915,-0.0767879382115614,0.575869103085354,8,0.109553595366056,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0281549766654243,0.011333053172405,3.80547571351028,-3.70309359927918,2.92205989177642,-7.50856931278946,-0.883415821733859,6.62515349105561,11.6319450597957,0.0026437388310196,0.00317607914387589,0.0131682977123404,8.58498994508811e-06,0.394903551491344,2.84868763654972e-05,-2.36621945298566,-2.40115832682513,-4.0382870331815,3.51695715524764,-7.1041699839252,2.21125771656354,22.9641128402278,3.51285411515749e-05
"256",-0.0353268691411758,0.497011612387002,0.55480990917905,0.532338481528178,0.590136778320226,0.0577982967920484,8,0.121897571667435,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00656289887039443,0.0132980058650809,-0.375195411996232,5.2786018464088,5.89245912571967,5.65379725840503,6.2676545377159,0.613857279310864,11.6319450597957,0.714266910252452,0.000216444157787593,8.3236001813342e-05,0.000119931794590422,4.76315296119316e-05,0.551126135592464,-7.37211336752393,0.365637811590385,1.17475910701769,0.743720576044961,1.74989571764464,-7.40232697624561,22.3918702001721,3.97580119579078e-05
"257",0.194960724272248,0.123888162587852,-0.150775413492272,-0.0710725616843965,-0.34573613776452,-0.274663576080124,8,0.0763391772567995,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00400052702697054,0.00708659551350486,2.83644219040258,1.80242257802105,-2.19359948369739,-1.03401961238153,-5.03004167409997,-3.99602206171845,11.6319450597957,0.0154053917950038,0.0974276311168521,0.0493721779361229,0.322146898468912,0.000323564740261838,0.00188419274737925,-4.14196923942565,-5.73844374819562,-5.32237773056795,-7.0008883633981,-0.255873634756688,-2.16688990147155,9.74078637730766,0.0016888659210181
"258",-0.0655431494097099,0.330137729223201,0.604127283894501,0.395680878632911,0.669670433304211,0.2739895546713,8,0.251239961860326,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0491815420396748,0.0464910790503892,-0.372295787495296,1.87523619157752,3.43154158642822,2.24753197907281,3.80383737392352,1.5563053948507,11.6319450597957,0.716366890221559,0.0860757926066135,0.00518856133742843,0.0448514465196894,0.00265149088573856,0.146410932424404,-7.37327237527989,-5.62646376937968,-3.1034743043578,-5.28420892660522,-2.43127049334919,-6.41170653200241,6.22887630553816,0.00901789342925455
"259",0.334564961837638,0.614723293821135,0.836150671432926,0.280158331983497,0.501585709595287,0.221427377611791,8,0.163757677397496,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00255595973232478,0.0215219504361636,2.79309220316292,5.13197445914159,6.98054544690223,2.33888225597867,4.18745324373931,1.84857098776064,11.6319450597957,0.0166783563487284,0.000274092302417654,1.7376171029958e-05,0.0380818378483024,0.00134607088711546,0.0900852117085133,-4.22035030995696,0.120459576139039,2.81991561033893,-5.12816489804512,-1.73472650905151,-5.98092988559022,18.2148150355906,0.000107356450362247
"260",0.0679915247732761,0.431532987946387,0.579528340678611,0.363541463173111,0.511536815905335,0.147995352732224,8,0.11729719067593,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0138367003278449,0.0125412024020004,0.743585344867863,4.71943535218518,6.33797789505643,3.97585000731732,5.59439255018857,1.61854254287125,11.6319450597957,0.471880559162109,0.000541269817363357,4.29922425800238e-05,0.00195262808653095,0.000131509461066517,0.13232155505805,-7.15552643997052,-0.584517548288728,1.86795364107658,-2.1572500428988,0.684853076185616,-6.32378674746156,18.786707376026,9.27340913605004e-05
"261",0.124235470107546,0.0267069963704234,0.569931836113153,-0.0975284737371224,0.445696366005607,0.543224839742729,8,0.307870304645112,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00661391355488909,0.0682673896391549,0.582350682468912,0.125188382589508,2.67154133544906,-0.457162299879404,2.08919065298015,2.54635295285955,11.6319450597957,0.571446032878413,0.902511950545237,0.0208300758457119,0.655974716494047,0.059377685895326,0.026167987068908,-7.26693935460874,-7.27754490057528,-4.49079334743437,-7.44256406361145,-5.50757262564721,-4.81359179761603,3.09159431149792,0.0691178006306943
"262",-0.685745331300331,-0.347198914269568,-0.19743956628138,0.338546417030763,0.488305765018951,0.149759347988188,8,0.204598927748905,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.040494335630793,0.0318687285559313,-4.7046370076675,-2.38199924452595,-1.35455751269036,2.32263776314155,3.35007949497714,1.02744173183559,11.6319450597957,0.000554884913603258,0.0352383774167634,0.201285305444142,0.0392093373739193,0.00601759806908714,0.325104644484986,-0.756862153122088,-4.79089011362984,-6.57900195262166,-5.15608190945479,-3.26495969289193,-7.05593061318166,7.88594519062957,0.00385561140645277
"263",-0.133047852293294,-0.850277787660301,-0.133225639093055,-0.717229935367007,-0.000177786799760549,0.717052148567247,8,0.111568041855444,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0797265514296756,0.0116394079246249,-1.51038635455115,-9.65252686100508,-1.51240462656193,-8.14214050645393,-0.00201827201077777,8.14012223444315,11.6319450597957,0.157623174488149,6.74211448206508e-07,0.157115283046972,3.84830563574001e-06,0.998423852900993,3.85787710564435e-06,-6.32087017587052,6.37006385361,-6.37098088299486,4.36230581410155,-7.51307837815226,4.32003344370451,38.3826592648034,2.57081815674488e-06
"264",-0.24427375801914,-0.976932707107684,-0.437302392961581,-0.732658949088544,-0.193028634942441,0.539630314146103,8,0.136094014376451,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0663800398010834,0.0158169742761952,-2.37881538816093,-9.5136807805748,-4.25858950258217,-7.13486539241387,-1.87977411442124,5.25509127799263,11.6319450597957,0.0354411499708295,7.84070878822478e-07,0.00118922650847482,1.40900539109215e-05,0.0854099208505183,0.000224750458332923,-4.95431381443308,6.21403146584302,-1.59562664806474,2.99503147547594,-5.84325890474506,0.041468841936271,32.7267180710467,5.89003412315766e-06
