Gene	T112	N112	T113	N113	T123	N123	T125	N125	T127	N127	T131	N131	T135	N135	T137	N137	T141	N141	T145	N145
HAUS4	0.2961439006680237	-0.5377216439691223	-0.1016787208092569	-0.4070806035505148	0.3188567457494392	-0.2087947474110419	0.7354089250731117	-0.240819411849684	0.0482364047773236	-0.5735245852094762	-0.7151671203256461	-0.8195799233949401	-1.2263653625373017	-1.130516691991565	-0.429955657176833	-0.8446810723032947	0.6605884148034485	-0.4539283482241341	-1.6433121998394644	-0.8640822379024755
HAUS5	-0.2684831856152591	-1.6738013638011415	-0.7232171031554393	-1.056564322530036	-0.1664028671682269	-1.374605822759272	0.2446197864818425	-1.6749903436294633	-0.2607310660864534	-1.2668654874451124	-0.0911404289172576	-0.3073387346517451	-0.7845741198586808	-0.2072818782880928	-0.7749659483676444	-0.6420059491812389	0.5022213706546108	-0.7195885549624634	-1.0788304350175026	-1.186463295823695
HAUS6	0.9958617895529256	0.4503651477149515	0.2569121408027436	0.2956732518372815	-0.1313937515038188	0.2905647776288618	-0.219067843848469	-0.0928545468077535	0.2661744981965319	0.7379802578859975	-0.1432730806213173	1.189454686872964	-0.5928693381303286	1.048655496199406	-0.126297909261406	0.8842913065633157	0.3778754659965102	0.3715883388835287	0.7559407498101245	0.5863637701384465
HAUS7	0.2999635465338985	-0.4028177012735486	-0.0501402909713595	-0.3024128610938005	0.2244108137995218	-0.10675377682058	1.1452005871174753	-0.212381183780979	-0.0341743244663775	-0.1240303234001952	-0.1355590921215948	-1.4214520742824537	-0.8303377815945873	-1.164901512663642	-0.3062422382657199	-0.8239699343137333	0.30386383877548	-0.3157757607578221	-2.1738046280568883	-1.422436959349332
HAX1	-0.0295210408648448	0.7439764966641258	0.25942429600346	0.5225331649297652	1.1953673857326632	0.2091213537151288	0.1292669252826883	-0.2658081798327406	1.558684172054594	0.3321864503002188	-0.5019836057191698	0.1875788641459611	-0.2482700152870081	0.0280344177767374	-0.2658634009917174	0.2197331595900829	-0.1880571536255938	0.2670787484170124	0.3777738735927459	0.3686074850359682
HBA1	-0.1219074843951191	2.291002372365355	2.517408538943537	1.6257796966751858	-0.3835731941963474	0.8275058540776211	-0.0277296863908295	2.815377237741636	-1.379468558225832	-1.358559007721523	-0.5656444965535389	2.435831113294903	-0.7303271419272905	1.6774677544255705	-1.388745370335969	1.5537983260831534	-2.1445925334854934	1.321170114380448	-1.3453530091423136	2.2013078114389435
HBB	-0.8145331105473521	1.5359320611683338	1.931259969318198	0.5787525496104835	-0.9078664587963956	-0.3264620330050746	-0.5805808790341381	1.193067558549383	-2.074915055687162	-1.4643586078957826	-0.3575180650482676	0.7639607700078627	-1.497755369805477	-0.2583785413383086	-2.0264581382375217	-0.3715610447471439	-3.245377639574263	1.7867221228090864	-3.0261471507497677	0.5370145958498623
HBE1	-2.1944424214426745	0.266412113834137	-0.2535678971815513	-1.117710537992183	-2.055147906722328	-1.1490773281340716	-1.8795023812065543	-1.0807238844985492	-3.9679586966322433	-2.8896093141757797	-1.6931361538930083	-1.2330102686038542	-3.0392730616774397	-2.074407207494374	-2.9690108070283068	-1.723393728058742	-4.763360715449929	-0.0925551903174266	-3.49659533912847	-1.5514032502017436
HBM	0.5560380757796692	1.405212594523911	0.6112683676685339	0.9376161979929158	0.0213327078501566	0.0083347835471309	0.0535293376137254	1.3039400515680957	0.2680540173595681	1.053782469971122	-0.3551486704917961	1.089922196804055	0.0631445797627654	1.463439055558664	0.0452186453410506	1.0061341582392034	-0.5690270938188726	1.3359869041205816	-0.1294026034459092	0.8524940335584045
HBP1	0.7364092392114298	0.0348215221109889	0.4503911291957515	0.2669331596616457	0.4978033306569821	-0.312756702662813	-0.2103064149696094	0.1691431204010516	0.7820238584783564	0.0687098099099136	0.5831465765956853	1.5585782177645442	0.992981070111773	1.448567338254117	-0.186358536724893	1.3815273281553997	-0.2295882441236379	-0.8442654827028764	0.193093580441387	0.4160243088212556
HBS1L	0.2949264252739749	0.1677723073439216	0.0473342230882498	0.2024161443385339	1.0929740970914246	-0.2657436273018389	0.1451617453975644	-0.7447465590666736	-0.7422671100080597	0.324311716279115	-0.0737684493982738	0.309289723854519	0.013035554353811	-0.4255792574330415	1.176071339694174	-0.3231871894929577	0.5007543577346606	-0.1786457781620795	-0.2014768685922422	-0.7672402850938551
HBZ	-0.3505321060040946	1.83817821849374	1.6242638906754403	0.3342836455380334	-1.0968242135468198	-1.1921203904123394	-0.8138187456599419	1.1588532583144304	-0.5137283787675689	0.01545685000847	-2.930649585850678	-1.1526471485820853	-0.9789666047704588	2.466960273056531	-3.8996587182977622	-3.236893993041441	-3.2593728320625712	-4.504157774970003	-3.601955373445396	-0.9072647204141512
HCCS	1.0805777910783394	-0.3836000079991832	-0.7735789883710331	0.0049567202509108	0.3241909577367728	0.0833143197724	0.8121961722768022	-0.4322313835213611	1.1536713916028314	0.0186960614387633	-0.2891886944603327	-0.918027574249742	0.2010666216807516	-0.4122590155336506	0.2960931930564204	-0.0912695085232485	-0.110740686461271	0.2071567066483411	2.509953225334711	-1.066142618655686
HCFC1	0.702180261356969	-0.6246802556411958	0.1272090363405511	-0.9247107353033928	0.7917931635974601	-0.6648022420798287	0.1831703241188227	-0.2932586231240342	0.7222264077526255	-0.9925243512433404	0.8145228300676448	-0.9257689606667716	0.2057159030261699	-0.8604485088861497	0.0660067286114955	-0.4810277326367494	0.6483392633262499	-0.6234608583553733	-0.5599208133537683	0.2761758952325474
HCFC2	0.043169021390506	-0.4810377252842664	-0.5671239337371331	-0.2786335079560003	0.1103059779170605	-0.4105748595757879	-0.181077979880429	-0.7359641760134423	0.2715391876173311	-0.0336728599691239	-0.1452662453769864	-0.2120555826959019	0.1365306605875236	-0.3217050621816071	0.3183210034941062	-0.5826212726294409	0.1877035113615258	-0.3303398633937859	0.0146354356623526	-0.1152254274155758
HCK	-1.3772796119603876	0.9317012671675166	-0.0527276630187279	1.1174748801395686	-1.354197954116566	2.2896433334549795	1.836320078870532	1.5727171139019516	-1.2757983672129072	-0.0557387073426258	-1.5263035154487978	0.1480774150129778	-1.1814456328612672	1.1934359593275876	-0.4899553319253054	2.097543699037917	0.6546795397881616	1.635131978703296	0.4197195876859574	1.4969173884559162
