snps	gene	statistic	pvalue	FDR	beta
AXIN1	FAM3B	5.90374125049545	2.1665161839436998e-08	9.698409697423972e-05	2.35650098413119
AXIN1	PEG3	5.8431037777474595	2.9222585172273796e-08	9.698409697423972e-05	2.7329089421955697
AXIN1	STUB1	-5.80632090670864	3.50079076293388e-08	9.698409697423972e-05	-1.34602102194743
AXIN1	NAA16	5.78291656735551	3.92580319106802e-08	9.698409697423972e-05	0.9988928978169921
AXIN1	GLUD1	5.61931791921518	8.67774901457247e-08	0.00012948647821244553	1.6913147635722399
AXIN1	EIF2B4	-5.53279343721658	1.3127112622698698e-07	0.00016789577044431635	-0.553492991486417
AXIN1	CLCN3	-5.4718442598393	1.75293930308163e-07	0.0001961758197561229	-0.7221158054960141
AXIN1	EPCAM	5.30987494191532	3.7438113496993296e-07	0.0003724260334873122	3.49319045497538
AXIN1	FER	5.18918893288565	6.52807293778186e-07	0.0005844583701196099	1.20973044453495
AXIN1	EIF2B2	-5.11320311465698	9.22550716251446e-07	0.0007508724147817451	-0.5385838887436529
AXIN1	SPINT1	5.09208885555722	1.01501772022112e-06	0.0007572878040949739	2.13492202529645
AXIN1	SMC5	4.94047859390892	2.00007106231653e-06	0.001377433555455376	0.6818732739146501
AXIN1	LRRC1	4.92932554705333	2.10128083819383e-06	0.001377433555455376	1.7575056003882599
AXIN1	NARFL	-4.836597399486861	3.15851590712321e-06	0.0018852128610982732	-0.6699623430713969
AXIN1	EIF4G3	-4.769449970376661	4.22913759410172e-06	0.002366466804999544	-0.7328533547852341
AXIN1	UROD	-4.76908308838419	4.235856053697461e-06	0.002366466804999544	-0.9265628039443359
AXIN1	CIB1	4.74346743203773	4.73135249633172e-06	0.002366466804999544	1.6300860987662802
AXIN1	HMGN5	-4.7134873011476	5.38262082463871e-06	0.0025363475917363357	-1.90292523115126
AXIN1	EIF2B3	-4.6652637487062405	6.61576725113568e-06	0.0029615482099708866	-0.5759516362512779
AXIN1	HIP1	-4.65241632151366	6.987822575290041e-06	0.002979141691265321	-0.795670230248074
AXIN1	ADAP1	4.63883180706232	7.4031805005619705e-06	0.0030127579555241507	0.89447516259293
AXIN1	TMBIM1	4.6118611192859404	8.29959954720488e-06	0.003230709336788056	0.817097762698639
AXIN1	WEE1	4.5774834371564905	9.59492879736676e-06	0.003579308230117692	0.977535849114738
AXIN1	CCDC6	4.5662840921460495	1.0057519053194801e-05	0.0036017987233301217	0.6878076823367211
AXIN1	CCNT1	-4.5584174175181	1.03952338758086e-05	0.0036017987233301217	-0.645934551692228
AXIN1	ABHD3	4.54507202674146	1.09933050948221e-05	0.003645298537553417	1.05851736372182
AXIN1	ZCCHC9	4.54455164186538	1.10172854624247e-05	0.003645298537553417	0.857775904371475
AXIN1	IPO13	-4.52445496943961	1.19829434115487e-05	0.003699423874606742	-0.544315974389436
AXIN1	SIGIRR	4.48583799863113	1.40723469822551e-05	0.004199657417737663	1.10093340309552
AXIN1	SDC2	4.476853674246719	1.4606534499664801e-05	0.004218461399209644	1.6136959095962098
AXIN1	UTRN	4.46461209664236	1.536590158279e-05	0.004299091152209964	0.827272279016885
AXIN1	SLC6A11	4.430126691332731	1.77149486475217e-05	0.004806119249735205	2.05329033599075
AXIN1	MAPK13	4.419277226474191	1.8522876443195e-05	0.004877509199880142	1.8892573094861498
AXIN1	WDR44	-4.40491910387648	1.96467151196465e-05	0.005025629727605575	-0.6650687888565849
AXIN1	LDLRAP1	-4.37361306923723	2.23288494708418e-05	0.005553060814234629	-0.7457161945094251
AXIN1	GBE1	-4.34356922486797	2.52314449388925e-05	0.00610532774426769	-1.22845022322578
AXIN1	TRIM24	4.33540469582543	2.60808368957034e-05	0.00614478244019033	0.798611307406672
AXIN1	SUMO1	4.32258195703002	2.74705150728378e-05	0.006306244139669663	0.7505230414646059
AXIN1	SDC4	4.3214896765993895	2.75921231844986e-05	0.006306244139669663	1.3386664943224398
AXIN1	ATP5SL	4.31044542200514	2.88511104743576e-05	0.006306244139669663	0.916746170058355
AXIN1	LARP4	-4.3086068479100295	2.9065981052899102e-05	0.006306244139669663	-0.7176217204495071
AXIN1	PNPLA2	4.3061988925284505	2.93497179302489e-05	0.006306244139669663	1.08596635220826
AXIN1	NDNL2	4.2984734616145595	3.0278084595844e-05	0.006306244139669663	0.610256821953167
AXIN1	IRF2BP2	4.27881496067196	3.2769255748129e-05	0.006519625482511087	0.8938574470365709
AXIN1	INPP5A	4.2637167464395	3.4814815812555e-05	0.006776022738474019	0.786615882825005
AXIN1	PPA1	4.25356734059755	3.62581167613157e-05	0.006906785518384244	1.10541431135716
AXIN1	DNAJC2	4.24264720442616	3.78750304176407e-05	0.0070644822360236914	0.520607446218432
AXIN1	NUCB2	-4.22599312874145	4.047471070751671e-05	0.007395307856416267	-1.21648625556629
AXIN1	NT5C2	4.20801152021366	4.34733284650557e-05	0.007784334194952874	0.8213233421927459
AXIN1	SQLE	4.20177723843606	4.4561772252970206e-05	0.007822775430996907	1.5756793381806
AXIN1	PPP4R2	4.195548305514549	4.56753171902156e-05	0.007864059900076928	0.575986543845219
AXIN1	VIL1	4.19549175798173	4.56855471810503e-05	0.007864059900076928	2.41322873306778
AXIN1	SLC1A1	-4.18008249860763	4.85565079485802e-05	0.00805048917895627	-1.63500915365277
AXIN1	EPHB4	4.16951810525446	5.0623734906303604e-05	0.008240623611202477	0.8215146617312901
AXIN1	OMA1	-4.16786065659558	5.0955610369883294e-05	0.008240623611202477	-0.9445106310331729
AXIN1	ZNF512B	4.1322900654348595	5.8600577746866e-05	0.009204403027503357	0.670852660559419
AXIN1	CDK9	-4.1235948028243605	6.06298253979636e-05	0.009358945289447727	-0.392321785406311
AXIN1	STXBP6	4.11554815305101	6.25674138163547e-05	0.009494339930471588	1.29473383033206
AXIN1	ECE1	4.09346264656227	6.81943242513228e-05	0.010175729750368217	0.7751968377693421
AXIN1	EIF2B5	-4.07416883422547	7.35027309531407e-05	0.010788031970876535	-0.526304311851116
AXIN1	ANXA11	4.05921250259024	7.78869088272264e-05	0.011247120882744483	0.681727319636206
AXIN1	MACF1	-4.05882061055918	7.80050751290437e-05	0.011247120882744483	-0.4666871469708189
AXIN1	SRC	4.05011846971253	8.06735293022566e-05	0.011285470435048489	1.10197830732636
AXIN1	TBP;TBPL2	4.04651213746499	8.18047293489154e-05	0.011285470435048489	0.5208838917269191
AXIN1	SUGCT	4.04514660725054	8.223699392288679e-05	0.011285470435048489	1.3201908956455402
AXIN1	PPCS	-4.0427462874318705	8.300211386403921e-05	0.011285470435048489	-0.7341549055841791
AXIN1	HIF1AN	4.04147021876311	8.34116309677632e-05	0.011285470435048489	0.6249521155527579
AXIN1	DCAF13	4.03754144079121	8.468459778172621e-05	0.011285470435048489	0.617382239996784
AXIN1	USP34	4.03536883615187	8.53964826170573e-05	0.011285470435048489	0.534365059518065
AXIN1	ZNF598	-4.02505903868424	8.88531726664078e-05	0.011285470435048489	-0.564123553306318
AXIN1	PHF11	4.0244721700470905	8.90539013325645e-05	0.011285470435048489	0.641035515000634
AXIN1	ERCC4	-4.02220741562221	8.983258552155079e-05	0.011285470435048489	-0.495578255870336
AXIN1	ZNF845	4.00420013609046	9.625923235420821e-05	0.011646066314421975	0.842722917884669
AXIN1	GPC3	4.00388314680173	9.63761963643627e-05	0.011646066314421975	2.26803515215974
AXIN1	CSDE1	-3.9937519077044903	0.000100186636091237	0.011802249380590064	-0.44947978439311104
AXIN1	ABT1	3.9910436976310804	0.00010122928491246	0.011802249380590064	0.6881891466182559
AXIN1	MARVELD3	3.99050989484348	0.000101436013012153	0.011802249380590064	0.760674101163638
AXIN1	SARG	3.981686806947	0.000104911804828348	0.011889561881369614	1.142926045924
AXIN1	NGDN	3.96029807744919	0.00011381484837604199	0.0127373042188838	0.595962328280385
AXIN1	GSPT1	-3.95721694179687	0.000115155187694127	0.0127373042188838	-0.470400070340367
AXIN1	CDKN2A	-3.95607638640401	0.000115655147278801	0.0127373042188838	-1.3852757355432002
AXIN1	UXS1	3.95076420533059	0.00011801108406073101	0.0127373042188838	0.5665428467329761
AXIN1	SEC24D	-3.94958135643287	0.00011854185861816499	0.0127373042188838	-0.8453489948226771
AXIN1	RALGPS2	3.9393855416164603	0.000123212161616255	0.012977864505298012	0.8884406034444601
AXIN1	RPS19BP1	3.9307004712976403	0.00012732808455979098	0.013255445826323356	0.5835186190570529
AXIN1	MSI1	3.9270357134640097	0.00012910380836928401	0.013285820647473561	1.6097737409452502
AXIN1	C1orf123	-3.9208875616897405	0.000132135875889783	0.013443323827741218	-0.6518703132862671
AXIN1	NUBP2	-3.91772318301848	0.00013372273229801898	0.013451905868136674	-0.624823862127259
AXIN1	RB1	3.89078444148781	0.000147985558777125	0.014721274530351113	0.83090970357813
AXIN1	HAGH	-3.8900641175987203	0.000148386106456147	0.014721274530351113	-1.2760195950528
AXIN1	OSBPL9	-3.8895605897262002	0.000148666713004696	0.014721274530351113	-0.52625683593951
AXIN1	F11R	3.87067177353714	0.000159565043894738	0.01536113804289881	0.830006795854578
AXIN1	ARID3A	3.85839208323353	0.000167052751534703	0.015910886005214852	2.14466713467088
AXIN1	MUL1	-3.8532363632777296	0.00017029497715443702	0.01604895716277552	-0.69682648862259
AXIN1	DDX52	3.84647837725268	0.00017463538139168302	0.016286568433330605	0.629597183972243
AXIN1	PEG10	3.8461140597649197	0.00017487232810461	0.016286568433330605	1.86213953121966
AXIN1	LZTS2	3.84108674451742	0.000178173348791237	0.016286568433330605	0.43687401933116
AXIN1	MYO1D	3.83025865627024	0.000185485290485009	0.01677424046174026	0.9340168458381759
AXIN1	VPS13D	-3.8274193528619302	0.000187449219741333	0.016782328643441546	-0.5623072211326801
AXIN1	HSPA14	3.8272468724742503	0.00018756915700626002	0.016782328643441546	0.43108647424105895
AXIN1	WDR46	3.8255231006536503	0.000188771819714311	0.016782328643441546	0.535638331746653
AXIN1	PDCD4	3.8216247459171004	0.000191518716953259	0.016782328643441546	1.0083960967293
AXIN1	NFIA	-3.8207487818987502	0.000192141144884385	0.016782328643441546	-0.913573384405998
AXIN1	SETDB1	3.81565864461905	0.00019579616289283898	0.016782328643441546	0.45458189046820596
AXIN1	SSB	3.78498559771792	0.00021925634440218798	0.01851888727766782	0.51120808034305
AXIN1	PANK4	-3.7827746329363197	0.000221046542204662	0.01851888727766782	-0.621439737480187
AXIN1	ABLIM3	-3.77641259710194	0.000226275433301706	0.01875781439213124	-0.796633692539123
AXIN1	FBXL6	3.76946580968983	0.00023211872281200097	0.019065678214090317	0.857099479769569
AXIN1	CHST13	3.7620944275609203	0.000238475371841569	0.019409727309977882	0.834541230438347
AXIN1	RAB3GAP2	3.7561333788495697	0.000243736072681966	0.01965918070920398	0.40110221580228
AXIN1	ITPKC	3.7491885384643	0.000250003592910025	0.019984662208245123	0.557593615551885
AXIN1	ELOVL5	-3.73956982180821	0.000258936669256107	0.020515575219910848	-0.9040650503608348
AXIN1	NME3	-3.73728743047278	0.000261100292259242	0.020515575219910848	-0.8691977886090921
AXIN1	CALCOCO1	-3.73390151369228	0.000264341566622253	0.02057956561712201	-0.8279648265799521
AXIN1	SMC6	3.73215179179591	0.000266031432434277	0.02057956561712201	0.607607354374625
AXIN1	TARBP1	3.73053378490102	0.00026760318399441204	0.02057956561712201	0.877655732405985
AXIN1	S1PR2	3.7295769928997795	0.000268536754409617	0.02057956561712201	0.9862863449098199
AXIN1	MGEA5	3.7271831390099703	0.000270886030877672	0.02057956561712201	0.6764167540452789
AXIN1	SETD7	-3.71879327615781	0.000279274122005839	0.02083617678598564	-0.662166227628161
AXIN1	NAALADL1	3.7115625811622297	0.000286699881424183	0.021213421804881907	1.76505017661179
AXIN1	DCDC2	3.71155961307234	0.000286702967583602	0.021213421804881907	1.10311194845573
AXIN1	FOXRED1	3.70826146071984	0.000290151806306228	0.021213421804881907	0.8519410691206201
AXIN1	PLAA	-3.70535861857042	0.000293219706198582	0.021213421804881907	-0.64008498483925
AXIN1	INPP1	-3.6998701247133	0.000299104302690008	0.021423046575869135	-0.967942817003545
AXIN1	USP13	-3.6952554455595	0.000304138266726442	0.021610713507951074	-0.611772708189747
AXIN1	AK2	-3.68360263903606	0.000317208720100877	0.02236196591388309	-0.964707825048191
AXIN1	CHMP1B	3.6697136719562398	0.00033348090106865403	0.02332542583802859	0.5327825054012291
AXIN1	GBP7	-3.66601477604335	0.00033794566495540696	0.02345447704143999	-1.34954847976299
AXIN1	ACSM5	-3.66517615521317	0.000338965747802681	0.02345447704143999	-1.10831081624685
AXIN1	IQSEC1	3.6638272425849996	0.000340612644241702	0.02345447704143999	0.6377698374759411
AXIN1	ABCB4	-3.6560977757383104	0.00035019628853425	0.023752328570054094	-1.32503012101982
AXIN1	CPNE8	-3.6477862770767002	0.00036078544886313397	0.024286557320839387	-0.6496008655993051
AXIN1	C1orf131	3.6463206836237205	0.000362683744455769	0.024286557320839387	0.62208927788111
AXIN1	TOE1	-3.64357594258837	0.000366264235909691	0.024290101511847878	-0.584114875175277
AXIN1	PPP3CB	3.63830811804805	0.000373229740921311	0.02457004316520954	0.45497879881586606
AXIN1	NUBP1	-3.63744351528438	0.00037438485902538	0.02457004316520954	-0.5769596769038261
AXIN1	NSMCE4A	3.6359702085862304	0.00037636098903645696	0.02457004316520954	0.626147052169039
AXIN1	SMIM12	-3.63145050240615	0.000382484821016673	0.024635874838577505	-0.9658291465162779
AXIN1	MMS19	3.62660038583808	0.000389160861246197	0.0248868370766943	0.549067927278336
AXIN1	FAM195A	-3.6247729319088298	0.00039170469543594303	0.0248868370766943	-0.7422936724112421
AXIN1	CDC42BPA	-3.62414894296762	0.000392576881345957	0.0248868370766943	-0.5446078954987991
AXIN1	CEP97	-3.61989367304917	0.000398573751251971	0.024954061503209064	-0.760832149579027
AXIN1	FAF1	-3.61356351903734	0.000407654812167619	0.02534537175928259	-0.5497306803833161
AXIN1	ZNF444	3.6123764731505097	0.00040937929740274303	0.02534537175928259	0.590727934174056
AXIN1	CTPS2	3.60615122103921	0.000418536268195195	0.025665446638024527	0.6542035591337171
AXIN1	UTP6	3.60245421718192	0.000424065384410418	0.02582760126956784	0.521327551918354
AXIN1	CWF19L1	3.6012304604925602	0.00042591071410092595	0.02582760126956784	0.605534875586997
AXIN1	ADAL	-3.59240938626092	0.000439437877997409	0.02640461289738794	-0.7715914927428609
AXIN1	RUFY2	3.59213996832378	0.000439857336512233	0.02640461289738794	0.69361964407471
AXIN1	SERF2	3.58039540648116	0.000458513657478669	0.02718591241991075	0.644933867771004
AXIN1	TXLNA	-3.57981474750021	0.000459455109432708	0.02718591241991075	-0.647349321306039
AXIN1	PLA2G16	-3.57542763453992	0.00046662724246895496	0.027305318312578784	-0.9452801338251821
AXIN1	SIDT2	3.56804710202997	0.00047893154223235595	0.02784333829614469	0.5313231917116971
AXIN1	NFIB	-3.56114947068102	0.000490706437714486	0.028343837011985763	-0.83721374317361
AXIN1	CRYM	-3.5610778946421497	0.000490830041505496	0.028343837011985763	-1.7236219509067698
AXIN1	CDA	-3.5586660896235003	0.000495012134766104	0.028343837011985763	-1.6011927136271
AXIN1	TBC1D15	-3.5579259009521604	0.000496302342012128	0.028343837011985763	-0.472235588961519
AXIN1	C3orf38	3.55473298805992	0.0005019042098094059	0.028343837011985763	0.336193140821194
AXIN1	CC2D1B	-3.5512395900749905	0.0005081014316662929	0.028431450735677006	-0.437279898431739
AXIN1	SNX30	3.54949290365035	0.0005112269608151719	0.028431450735677006	0.651930491784236
AXIN1	MAPRE3	-3.54694914536216	0.000515811154767207	0.028506526349572864	-0.8230332163915621
AXIN1	MBNL2	-3.54255975885108	0.000523812512870194	0.02877112532347759	-0.8007192536006009
AXIN1	AGO2	3.53958817366067	0.000529295519277956	0.028895016976192317	0.4752959223961071
AXIN1	CLCC1	-3.5343386596651802	0.000539113818455456	0.02925264252504059	-0.660665557453467
AXIN1	HPS6	3.5281322469950402	0.0005509428228281611	0.029714404173376664	0.43922086033504404
AXIN1	NMNAT1	-3.52704821474218	0.000553033794333675	0.029714404173376664	-0.8262417037948009
AXIN1	LIMD1	-3.51897378164649	0.000568844886849392	0.030314692095015514	-0.577106026500391
AXIN1	HPS3	3.51111030031659	0.000584650621229765	0.0309726450406514	0.5314435256990979
AXIN1	PRKAR1A	-3.51031396353699	0.000586274089224956	0.0309726450406514	-0.733307620543967
AXIN1	SCP2	-3.5098877255833596	0.000587144787866024	0.0309726450406514	-1.2336875876192
AXIN1	DNAJC9	3.49504677563573	0.0006182301660020741	0.032180317884980054	0.96255769994148
AXIN1	HEXB	3.49360179975689	0.000621337990838838	0.032180317884980054	0.8990920960814509
AXIN1	CHM	-3.4930059165631095	0.000622623873475428	0.032180317884980054	-0.45358914308359205
AXIN1	HN1L	-3.4911618202818198	0.000626619187595309	0.032180317884980054	-0.590844708470464
AXIN1	NHP2L1	3.4896024073954304	0.0006300165028376059	0.032180317884980054	0.579850231776595
AXIN1	NOP58	3.4880613053138303	0.0006333909177774269	0.032180317884980054	0.6045899834664921
AXIN1	IFT122	-3.4849637328295295	0.0006402248122112241	0.0322018693467814	-0.46378386374708297
AXIN1	RDH16	-3.4822895505245204	0.000646180254354167	0.0323198425543735	-1.40004975566551
AXIN1	C1orf50	-3.4787939366731297	0.000654043501732271	0.03253139706116123	-0.534897976155854
AXIN1	MID1	3.47466580601988	0.0006634452580592839	0.032816714891739054	0.6315925160117429
AXIN1	KIAA1429	3.4744632208463297	0.000663909893114543	0.032816714891739054	0.337236630226571
AXIN1	RPS6KA1	-3.4741174719014705	0.000664703584148867	0.032816714891739054	-0.981627580698641
AXIN1	TCEB3	-3.47368841430951	0.000665689754617034	0.032816714891739054	-0.6005407183103679
AXIN1	H2AFX	3.47025179776276	0.000673638374971004	0.032816714891739054	0.721532753907307
AXIN1	FBL	3.4604571841863	0.000696784079808183	0.033539289604960554	0.591396776141381
AXIN1	IRF2BPL	3.45828593014453	0.0007020150499371059	0.033610378299929994	0.558479653844967
AXIN1	SSBP4	3.45041227683214	0.0007212948931954059	0.034349750950949304	0.510435774899467
AXIN1	ADPRHL2	-3.4476916752226203	0.000728071372385358	0.03448901056595825	-0.5330243453272929
AXIN1	KIAA0319L	-3.44411153408619	0.0007370798081884451	0.03473197643532184	-0.6316256019173421
AXIN1	DDX10	3.439760281172	0.000748169256791868	0.03506994427255285	0.532507771592798
AXIN1	ALG1	-3.43906217971353	0.0007499629098641661	0.03506994427255285	-0.5900598072348421
AXIN1	LYSMD3	-3.4368981366495	0.000755548705245833	0.03506994427255285	-0.508082520083865
AXIN1	FPGT	-3.43563527942015	0.00075882637163761	0.03506994427255285	-0.47415203560325897
AXIN1	CDK4	-3.43401303364671	0.0007630563706799901	0.03506994427255285	-0.8739648261649791
AXIN1	RIOK3	-3.43022354176952	0.000773023737572353	0.03531062001267998	-0.5106262883173879
AXIN1	ATP6V0D1	-3.4235576979733198	0.000790853413624864	0.03594167823443354	-0.6098098949504119
AXIN1	HMOX2	-3.4226447267866003	0.0007933252045392611	0.03594167823443354	-0.834981426627516
AXIN1	DDX21	3.42037716573633	0.0007994957862195951	0.035969275246351934	0.740177427255007
AXIN1	ZMPSTE24	-3.41018482045264	0.000827791072059132	0.03705606734072704	-0.588276595774702
AXIN1	UFSP2	-3.4053755475604	0.000841465506607395	0.037480799406248794	-0.5594855217968929
AXIN1	TREX1	-3.40494489806721	0.000842700257372139	0.037480799406248794	-0.7779789069405849
AXIN1	UNC13C	-3.40191966630207	0.0008514220919702209	0.037550650194134914	-0.9566988678798599
AXIN1	CHEK2	3.3990642187590403	0.0008597319130398509	0.037731273614930325	0.80143079001304
AXIN1	SEPW1	3.39786603065321	0.000863241403297902	0.037731273614930325	1.0139858277220501
AXIN1	ATIC	3.39586856478939	0.000869121809081632	0.03777304639178569	0.557244281877431
AXIN1	CALCOCO2	-3.3941415958157597	0.000874236095657507	0.03781176697788242	-0.7577671440757209
AXIN1	PACSIN3	3.39310426813241	0.000877321591079559	0.03781176697788242	1.1051355659454598
AXIN1	SGSH	3.38921678320225	0.000888975695842442	0.038081336865442024	0.900040511779114
AXIN1	PGM1	-3.38422904722566	0.0009041404448808599	0.03854652096675399	-0.7587491592462858
AXIN1	TP53I3	-3.38176923504115	0.0009117080892310911	0.03868494086675809	-1.33203195602673
AXIN1	IMPDH2	3.38142336148236	0.0009127769140639	0.03868494086675809	0.653295563384374
AXIN1	PDCD11	3.3759341903987004	0.0009298973772098039	0.03908624985051349	0.5170892069503711
AXIN1	SDF4	-3.3755212500094904	0.000931197393417134	0.03908624985051349	-0.8061376086017179
AXIN1	RNASET2	3.37032538673032	0.0009477009201018321	0.0394640294775428	0.7367746671515308
AXIN1	LENG9	-3.36619935676901	0.0009610007983409491	0.03983259327567832	-0.549445481984433
AXIN1	ZBTB20	-3.3641316371389105	0.0009677313639633199	0.0399267230486802	-0.836962857232255
AXIN1	HSD17B10	-3.3620351110257296	0.000974600680401234	0.04002568757629472	-0.9714155925504071
AXIN1	C2orf54	3.3575728764947796	0.000989373354870048	0.0404468476993221	1.16772688665847
AXIN1	FAM114A2	-3.35674370038145	0.000992141384466616	0.0404468476993221	-0.5232990178772751
AXIN1	GALM	3.35634386893883	0.0009934787229390711	0.0404468476993221	0.8097073806312209
AXIN1	ETFDH	-3.35321025807706	0.00100401838961976	0.04049088577597167	-0.945759533255178
AXIN1	USP39	3.3510847943011	0.00101122661336245	0.040598707934681684	0.375339464072264
AXIN1	IGF2BP2	3.34831589780585	0.00102068950781444	0.0407956837654584	1.8637806368278
AXIN1	UTP18	3.34810332971523	0.00102141938369177	0.0407956837654584	0.463281276638855
AXIN1	NME7	-3.3455786755857795	0.00103012543836041	0.040808464821419255	-0.37896266775386295
AXIN1	PGP	-3.34522443084526	0.00103135255363216	0.040808464821419255	-0.769961565136033
AXIN1	DENND4C	-3.34387716971561	0.0010360319962713401	0.040808464821419255	-0.436852204479072
AXIN1	HSD11B1	-3.3428319369544703	0.00103967606083114	0.040808464821419255	-1.67346280457845
AXIN1	FILIP1	-3.3394510233216805	0.00105154534481395	0.04093254553095346	-0.531509645431723
AXIN1	RABGGTB	-3.33658818084699	0.00106169470211011	0.04114871284844942	-0.418743907039269
AXIN1	DECR2	-3.33274974119597	0.0010754463812366	0.041502032117290005	-1.18749371976689
AXIN1	HMGB3	-3.33172031150253	0.00107916262839001	0.041502032117290005	-1.32343442150887
AXIN1	GNE	-3.32889858080683	0.00108941067433957	0.04168159729641953	-0.832688243378624
AXIN1	NRD1	-3.3245794615710302	0.0011052731313467	0.04210855465934896	-0.519651300083728
AXIN1	DFFA	-3.32100014682424	0.00111858169915482	0.04243500827344535	-0.5543309923038809
AXIN1	ALG13	-3.3128939920976603	0.00114927689383692	0.043415510677307784	-0.620527812336296
AXIN1	HCFC2	-3.30715717842859	0.0011714732823760099	0.04406806847526225	-0.49267918243769804
AXIN1	NOL9	3.3048059174486397	0.0011806856181824	0.04422877966354404	0.421585944138256
AXIN1	SGPP1	-3.3017609038185203	0.0011927165579669699	0.04449329726449284	-0.478791242775051
AXIN1	SMARCC1	3.2962715530961604	0.00121469451699214	0.045125145272326264	0.7920277554140172
AXIN1	PMM2	-3.2951909270006903	0.0012190653219522599	0.045125145272326264	-0.677318609892509
AXIN1	IFT140	-3.29390671191848	0.00122427865370408	0.045125145272326264	-0.42181494613996995
AXIN1	CMBL	-3.29337895888709	0.0012264271135314301	0.045125145272326264	-1.18509305167117
AXIN1	PSMD9	-3.2923542456269597	0.0012306087211015	0.045125145272326264	-0.420205817838789
AXIN1	C16orf13	-3.29152245963135	0.0012340128107596099	0.045125145272326264	-0.48623399278001206
AXIN1	DNAJA3	-3.28920697074463	0.0012435352612148	0.045125145272326264	-0.684584750408291
AXIN1	PPP6R1	3.28759016237768	0.00125022495989744	0.04513412929823299	0.47133250485322903
AXIN1	MTAP	-3.2839170109133797	0.00126554786615411	0.04550381544448894	-0.5821401815207651
AXIN1	ZDHHC20	3.2831739167082996	0.00126866896878673	0.04550381544448894	0.49237432162211003
AXIN1	MAP7D3	-3.28219606471606	0.0012727870213792801	0.04550381544448894	-0.6127717721196121
AXIN1	KLHDC2	3.2821914990261503	0.00127280627817301	0.04550381544448894	0.49578642567294395
AXIN1	CCNYL1	3.28177572574503	0.00127456103153959	0.04550381544448894	0.46994615237338
AXIN1	WAPAL	3.28172610883956	0.0012747705881024	0.04550381544448894	0.38561010801266604
AXIN1	COPRS	-3.27648674693608	0.00129708060939008	0.04554024586615446	-0.646731231445657
AXIN1	CLK1	-3.2753476110196096	0.0013019791394169801	0.04554024586615446	-0.44646042918716794
AXIN1	EXOG	-3.2752930487117005	0.00130221420117404	0.04554024586615446	-0.729975030195691
AXIN1	MAP3K4	3.2691925447153802	0.00132874680106276	0.04610957406943756	0.465811918256822
AXIN1	CPTP	-3.2684543425170802	0.0013319913641398	0.04610957406943756	-0.595101274009212
AXIN1	AIFM1	-3.26417539954841	0.0013509441090432	0.046519240801014494	-0.915984689888225
AXIN1	CINP	-3.26110626278261	0.00136469262028439	0.04681261697090477	-0.44028521742930504
AXIN1	NOLC1	3.25905765377413	0.00137394196996905	0.046950009378369864	0.682820396459782
AXIN1	RAB3GAP1	3.25834570050565	0.0013771700429364901	0.046950009378369864	0.3558090358543529
AXIN1	ZFX;ZFY	3.25514658346713	0.00139176254015674	0.047198674325845805	0.520442347330331
AXIN1	DNAJB14	-3.25395988226951	0.00139721208644616	0.04720467852812253	-0.476520168254238
AXIN1	RHOT2	-3.25372833078619	0.00139827772635495	0.04720467852812253	-0.5249113545093961
AXIN1	ABCA2	-3.2489449301220796	0.00142046174917588	0.047630689289781473	-0.595745701219334
AXIN1	HBZ	-3.24725489698151	0.00142837764294863	0.04771740685566823	-1.22868852478719
AXIN1	PVRL3	-3.24723102481533	0.00142848975056085	0.04771740685566823	-0.608393012904582
AXIN1	PHYKPL	-3.2467343420613397	0.00143082411294163	0.04771740685566823	-0.830192420302922
AXIN1	PDLIM5	-3.24236714270185	0.00145150293347831	0.04795315779863952	-0.5881625180066999
AXIN1	MKL2	-3.2420423190097303	0.00145305204260129	0.04795315779863952	-0.45964903037124105
AXIN1	MAP3K5	-3.2390076312869502	0.00146759921234746	0.04812972801518978	-0.7438306121025129
AXIN1	WDR43	3.23776191952367	0.00147360983064048	0.04815047012308109	0.4817506359977461
AXIN1	ANK3	3.23704201301453	0.0014770938482838	0.04815047012308109	1.0367422425924
AXIN1	MAN2A2	3.2364473260105	0.00147997763936129	0.04815047012308109	0.5956796415363139
AXIN1	PPP1R9A	3.2357841357295096	0.0014831997979379802	0.04815047012308109	1.2686842021841
AXIN1	TLR1	-3.23427526439315	0.0014905550912955	0.04815047012308109	-0.369505217991265
AXIN1	AKR7A3	-3.23241993292754	0.0014996457857185301	0.04815047012308109	-1.08816503375891
AXIN1	GTF2F2	3.23054585569673	0.00150888066579016	0.04824645928864036	0.41713459845579
AXIN1	LAS1L	3.23018345783886	0.00151067254379443	0.04824645928864036	0.466085434881431
AXIN1	IGSF1	3.22953218706432	0.00151389773082434	0.04824645928864036	1.47440739459221
AXIN1	HADH	-3.2253277947910695	0.00153487309460866	0.048557310303997646	-0.9069462269552779
AXIN1	STAU1	3.2221784663701003	0.001550761522707	0.04888721096054849	0.475217335241775
AXIN1	GART	3.21496052482374	0.0015877548314438199	0.049877785985671996	0.438747113644604
CACNA1C	NEU1	4.8527541509442695	2.9430926239182005e-06	0.026349508261939648	1.9434761507154
TP53	DDB2	-9.200600444116619	2.29312829911327e-16	2.0530377661961106e-12	-1.37740542061549
TP53	RPL22L1	-6.889331288795849	1.32249561329639e-10	5.92015161292129e-07	-2.77411051190046
TP53	NUDC	6.4759362480812	1.18156560786879e-09	3.5261856290830923e-06	0.966600202160365
