snps	gene	statistic	pvalue	FDR	beta
TP53	GPN2	3.51186416673397	0.0005831176308079	0.018447534094074663	0.36021360253597
TP53	KIN	3.51145950039685	0.0005839400510787	0.018447534094074663	0.400791968773588
TP53	RPL8	-3.51055603808584	0.0005857801313541	0.018447534094074663	-0.244664181457897
TP53	PTPN1	3.50483789256096	0.0005975532726904	0.01870592465173829	0.377341979703884
TP53	FAM20A	-3.50454986943874	0.0005981521292709	0.01870592465173829	-0.596755995920103
TP53	HAUS7	3.50016312815903	0.0006073430215088	0.018880354415167663	0.455478290240031
TP53	ITPA	3.4953618506083	0.0006175544512593	0.019131366789358173	0.815519416694958
TP53	SSR3	-3.49502282064765	0.0006182815686485	0.019131366789358173	-0.398654687701556
TP53	TRMT61A	3.49285617267866	0.0006229474052302	0.01916580109630921	0.4107193818573
TP53	CDC34	-3.48408865507966	0.0006421679253829	0.019689484369702408	-0.477493673035367
TP53	C10orf76	-3.48151332261441	0.0006479186425915	0.019798005485056995	-0.402224346635504
TP53	AIMP1	-3.48080880646233	0.0006495002307771	0.019798005485056995	-0.322830617651978
TP53	KCTD3	-3.48067185872304	0.0006498080891533	0.019798005485056995	-0.525607142605347
TP53	DGCR14	3.47895868029835	0.0006536709089096	0.019798005485056995	0.390851278256795
TP53	TM9SF2	-3.47474532550475	0.0006632629612262	0.01999391680760326	-0.440192187505937
TP53	KCTD21	-3.46789759166964	0.0006791347905525	0.0204036704020689	-0.490109145114816
TP53	LYSMD2	-3.46523162573351	0.0006854098917001	0.020523326957829414	-0.392138422501959
TP53	FAM213B	3.4619842221073	0.0006931270814686	0.020685222534627918	0.580642096732629
TP53	EIF4E	-3.45748750461943	0.0007039478600527	0.02093835611645124	-0.312773674750749
TP53	PPA1	-3.456220441001	0.000707025390185	0.020960259332206306	-0.698906737401274
TP53	NCAPD2	3.45230560909826	0.0007166139389703	0.021174404605944212	0.699340846824849
TP53	LYPLA2	3.45025118407334	0.0007216944898212	0.0212543775242408	0.47217594877493
TP53	ADH1A	-3.44940946716614	0.0007237857793611	0.0212543775242408	-1.11300752890097
TP53	RCC1	3.44881957342512	0.0007252547873327	0.0212543775242408	0.47379116982946
TP53	ATP13A3	-3.44536962010633	0.0007339023364929	0.02140269582612682	-0.405262468461821
TP53	MEA1	3.43964133536502	0.0007484745832727	0.02175679527285871	0.46635249168949
TP53	LEPRE1	3.43751623213968	0.0007539493198674	0.021845010552662886	0.586464006906802
TP53	AP3S1	-3.43639280181092	0.0007568586737575	0.021858566794035153	-0.366685521823867
TP53	ACOT7	3.4355554694451	0.0007590339606048	0.021858566794035153	0.519800010624185
TP53	GLTPD2	-3.43461046480593	0.0007614960066238	0.021858566794035153	-0.646292163482457
TP53	MICU1	-3.43073911141034	0.00077166051685	0.022072449224786104	-0.500145159196482
TP53	PRKACB	3.42753848323166	0.000780159881633	0.022244494968981687	0.711159528775908
TP53	RPL13A	-3.42015894670723	0.0008000919791813	0.022740392030508507	-0.197377229905423
TP53	TMEM230	3.41969875888611	0.0008013506172766	0.022740392030508507	0.519013589431153
TP53	TMEM194A	3.41955848199297	0.0008017346508127	0.022740392030508507	0.45964841823383
TP53	SYAP1	3.41743332405938	0.0008075737933271	0.022740392030508507	0.475561770903133
TP53	CAP2	3.41689649083139	0.0008090551020532	0.022740392030508507	0.81691630296907
TP53	GTF3C5	3.41630244361231	0.0008106972508449	0.022740392030508507	0.331391718779235
TP53	TRIM5	-3.41548352670141	0.0008129661359356	0.022740392030508507	-0.489528502322794
TP53	TAX1BP3	-3.41426620602818	0.0008163498317985	0.022740392030508507	-0.578915246532569
TP53	NAP1L1	3.4141943228427	0.0008165500521147	0.022740392030508507	0.748879894261721
TP53	TMED10	-3.41302678284925	0.0008198085158791	0.022740392030508507	-0.491153082039668
TP53	MLEC	-3.41001131694261	0.0008282807623028	0.022817223584298364	-0.478286295262122
TP53	TBCD	3.40545364865596	0.0008412417580772	0.02310318239283795	0.488121727059205
TP53	SPCS1	-3.40308362085042	0.0008480564189463	0.023219110455126066	-0.479466113831167
TP53	TRIP13	3.39706048129686	0.0008656083905172	0.023627414391160034	0.89677663466667
TP53	MOSPD2	3.38937701647192	0.0008884924909308	0.02417833821064879	0.393414170171751
TP53	HDDC3	-3.38511923294808	0.000901416291808	0.024455697153203105	-0.562234010278283
TP53	GTF2F2	-3.3850176309574	0.0009017268262399	0.024455697153203105	-0.332979737159361
TP53	C17orf85	-3.38360322178031	0.0009060602103161	0.024455697153203105	-0.26944644755529
TP53	DNAJB14	-3.38316064452828	0.0009074201502757	0.024455697153203105	-0.37762772387592
TP53	MTIF3	-3.38017853805191	0.0009166334010989	0.024570715089935486	-0.452334423647702
TP53	HN1	3.37265447445262	0.0009402695366056	0.025129054212626678	0.49709878543998
TP53	TSEN34	3.37075224366346	0.0009463348562544	0.025215880857278702	0.347776840360152
TP53	XPO1	3.36627519851487	0.0009607547626132	0.025524146556902015	0.317413774233937
TP53	ACP2	-3.36571698123321	0.0009625670366694	0.025524146556902015	-0.519113372609733
TP53	RNF25	3.36561439420554	0.000962900436957	0.025524146556902015	0.281280331559723
TP53	NDUFB9	-3.3638306540837	0.0009687147509863	0.025524146556902015	-0.520093180389786
TP53	FNTA	-3.36289200915506	0.0009717875431182	0.025524146556902015	-0.39505007857481
TP53	PGP	3.36234382627287	0.0009735863133274	0.025524146556902015	0.591193574128724
TP53	NCLN	-3.35604031625126	0.0009944951575848	0.025958353194917537	-0.359811558566139
TP53	HMGB3	3.3528391170213	0.0010052735937019	0.026163414198875322	1.01731608370222
TP53	SMARCC2	3.35277139473208	0.0010055027895746	0.026163414198875322	0.321405144055592
TP53	UBE3C	3.352036144444	0.0010079942788209	0.026163414198875322	0.422502891333172
TP53	RPTOR	3.34765755779439	0.0010229515746626	0.026393329821193832	0.361522590159481
TP53	CTSO	-3.34744021825677	0.001023699384798	0.026393329821193832	-0.576191724392954
TP53	LDLR	-3.34594656189263	0.0010288525124284	0.026393457145476976	-0.576115226650869
TP53	FNDC3A	-3.34055875515841	0.0010476425874575	0.02679869738716285	-0.539880264726301
TP53	UPF3B	3.33943383365993	0.0010516060142553	0.026823443434836752	0.355304941697211
TP53	PSMG2	3.33667474904692	0.0010613864633041	0.026996002857845477	0.444611005984743
TP53	B4GALT1	-3.33332358415718	0.001073379996491	0.02722371418862301	-0.510481987501769
TP53	FLNC	3.33328040716283	0.0010735353459584	0.02722371418862301	1.63052081049425
TP53	MYDGF	-3.33142767779783	0.0010802212248677	0.027242875003494413	-0.5683734931907
TP53	ATAD3B	3.33107017829003	0.0010815157881099	0.027242875003494413	0.738634379287512
TP53	NDUFS6	-3.33071226550768	0.0010828132991403	0.027242875003494413	-0.596904022834834
TP53	KXD1	-3.32856292964048	0.0010906357320246	0.027275032706190624	-0.309233717167252
TP53	DHX16	3.32792086900729	0.001092982705854	0.027275032706190624	0.294205219753496
TP53	PFN2	3.32785651572535	0.0010932182012258	0.027275032706190624	1.22063157133141
TP53	ABCB1	3.32772268389171	0.0010937080991886	0.027275032706190624	0.969476017487998
TP53	NPEPPS	3.32649023462325	0.001098229185824	0.027275032706190624	0.416282154591899
TP53	HOOK2	-3.32357575372536	0.0011089901140661	0.027352034411112374	-0.504184361548893
TP53	C1orf226	-3.3214844064584	0.0011167724207987	0.027468306273106487	-0.503986393233181
TP53	PFDN6	3.31912242895824	0.0011256230872654	0.027610146576129115	0.364419229779828
TP53	SNX15	3.31871182191445	0.0011271683549423	0.027610146576129115	0.290588779178461
TP53	RPL14	-3.31351513245434	0.0011468973231357	0.02797866957502431	-0.33507638090383
TP53	CETN2	3.31181908967505	0.0011534057026823	0.028060981674224546	0.387755304890241
TP53	GINS2	3.31028393430495	0.0011593263951584	0.02812858866084866	0.450023926918355
TP53	TMEM102	-3.30850812789177	0.0011662105884603	0.02821914432022991	-0.412736939102152
TP53	CC2D1B	3.30294351491751	0.0011880305077051	0.0286696418746193	0.312385291296587
TP53	ZNF330	-3.30280923944589	0.0011885617033864	0.0286696418746193	-0.440020369946571
TP53	COX6A1	-3.30246198936705	0.0011899364572117	0.0286696418746193	-0.457624774086315
TP53	ADAP1	-3.30171280278187	0.0011929075208596	0.0286696418746193	-0.501837679736333
TP53	CDC27	3.30169768503194	0.0011929675447756	0.0286696418746193	0.317432660783639
TP53	TXLNG	3.29713719308424	0.0012112038131297	0.02884018015678246	0.358324076694003
TP53	ZC2HC1A	3.29093749376754	0.0012364120438162	0.02936232633497729	0.595297939625826
TP53	RACGAP1	3.28792628405606	0.0012488314680409	0.029578804585635395	0.579263989256509
TP53	DOCK1	-3.28451009119664	0.0012630619810368	0.02983692326180071	-0.380187384532636
TP53	SLC41A3	3.2829111355659	0.0012697744035939	0.029916553250989967	0.387603177480962
TP53	SYF2	3.281856745966	0.0012742189123719	0.02994247223744257	0.258969288727487
TP53	RPL26L1	-3.27844555700884	0.0012886974410079	0.030203424579433844	-0.210584895732616
TP53	RPL15	-3.27833724402639	0.0012891596687888	0.030203424579433844	-0.236313039015127
TP53	ARL5B	-3.27665294725677	0.0012963673495427	0.030224939792853626	-0.368468672176409
TP53	MTR	-3.27569326639927	0.0013004909279721	0.030242325397751197	-0.512574131147984
TP53	MRPL54	-3.27442308695273	0.0013059674593514	0.030291001719101256	-0.371339743648049
TP53	SMARCA4	3.2744148990227	0.0013060028322034	0.030291001719101256	0.383191320280705
TP53	THOC7	3.27384623076726	0.001308461733395	0.030291001719101256	0.328790796915497
TP53	STARD7	3.27134399760866	0.0013193326367683	0.030365000249322857	0.377298604735622
TP53	HAUS4	3.26837887249807	0.0013323234871986	0.030585364566382223	0.371092507804753
TP53	NUSAP1	3.26748027128673	0.0013362839193419	0.030597825907590873	0.647879991558774
TP53	RPS27L	-3.26229832567376	0.0013593372485757	0.03104629180229143	-0.434775313709257
TP53	SAP30	3.26018597563027	0.0013688404658191	0.031183788016484484	0.46200210500147
TP53	LBP	-3.25734771933959	0.0013817068869847	0.03139700954105081	-0.983342778674879
TP53	RPL23	-3.25320653132315	0.0014006819120916	0.0317476079973572	-0.208596108111175
TP53	SZRD1	3.25220235021136	0.0014053194996089	0.03177228656565273	0.346634833281766
TP53	MRPL22	-3.24878519429859	0.0014212081797856	0.0320505713693211	-0.399890556902385
TP53	NDUFC2;NDUFC2-KCTD14	-3.24633607453199	0.0014326984974077	0.03222851670173653	-0.52507655182798
TP53	CAMK2D	-3.24515339006943	0.001438278097222	0.03227294186573575	-0.40118789110727
TP53	ZFYVE27	-3.24193332818485	0.0014535721728343	0.03253457915846372	-0.433413055444941
TP53	UBE2T	3.23981495705066	0.0014637160180121	0.0326799239632477	0.567756253386069
TP53	TTI2	3.23780326873522	0.0014734099517749	0.03281452561751413	0.338881065845917
TP53	PRPSAP1	3.23735684040297	0.0014755692861347	0.03281452561751413	0.593954928619509
